06:07:03 - root - INFO - Interface web démarrée sur http://127.0.0.1:5000
06:26:07 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:26:27 - root - INFO - --- Analyse de XAUUSD ---
06:26:27 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:26:27 - root - INFO - --- Analyse de EURUSD ---
06:26:27 - root - INFO - --- Analyse de GBPUSD ---
06:26:27 - root - INFO - Analyse suspendue pour GBPUSD : un trade géré par ce bot est déjà en cours.
06:26:27 - root - INFO - --- Analyse de BTCUSD ---
06:26:27 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:26:27 - root - INFO - --- Analyse de ETHUSD ---
06:26:27 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:26:47 - root - INFO - --- Analyse de XAUUSD ---
06:26:47 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:26:47 - root - INFO - --- Analyse de EURUSD ---
06:26:47 - root - INFO - --- Analyse de GBPUSD ---
06:26:47 - root - INFO - Analyse suspendue pour GBPUSD : un trade géré par ce bot est déjà en cours.
06:26:47 - root - INFO - --- Analyse de BTCUSD ---
06:26:47 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:26:47 - root - INFO - --- Analyse de ETHUSD ---
06:26:47 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:27:07 - root - INFO - --- Analyse de XAUUSD ---
06:27:07 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:27:07 - root - INFO - --- Analyse de EURUSD ---
06:27:07 - root - INFO - --- Analyse de GBPUSD ---
06:27:07 - root - INFO - Analyse suspendue pour GBPUSD : un trade géré par ce bot est déjà en cours.
06:27:07 - root - INFO - --- Analyse de BTCUSD ---
06:27:07 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:27:07 - root - INFO - --- Analyse de ETHUSD ---
06:27:07 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:27:27 - root - INFO - --- Analyse de XAUUSD ---
06:27:27 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:27:27 - root - INFO - --- Analyse de EURUSD ---
06:27:27 - root - INFO - --- Analyse de GBPUSD ---
06:27:27 - root - INFO - Analyse suspendue pour GBPUSD : un trade géré par ce bot est déjà en cours.
06:27:27 - root - INFO - --- Analyse de BTCUSD ---
06:27:27 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:27:27 - root - INFO - --- Analyse de ETHUSD ---
06:27:27 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:27:47 - root - INFO - --- Analyse de XAUUSD ---
06:27:47 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:27:47 - root - INFO - --- Analyse de EURUSD ---
06:27:47 - root - INFO - --- Analyse de GBPUSD ---
06:27:47 - root - INFO - Analyse suspendue pour GBPUSD : un trade géré par ce bot est déjà en cours.
06:27:47 - root - INFO - --- Analyse de BTCUSD ---
06:27:47 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:27:47 - root - INFO - --- Analyse de ETHUSD ---
06:27:47 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:28:07 - root - INFO - --- Analyse de XAUUSD ---
06:28:07 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:28:07 - root - INFO - --- Analyse de EURUSD ---
06:28:07 - root - INFO - --- Analyse de GBPUSD ---
06:28:07 - root - INFO - Analyse suspendue pour GBPUSD : un trade géré par ce bot est déjà en cours.
06:28:07 - root - INFO - --- Analyse de BTCUSD ---
06:28:07 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:28:07 - root - INFO - --- Analyse de ETHUSD ---
06:28:07 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:28:27 - root - INFO - --- Analyse de XAUUSD ---
06:28:27 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:28:27 - root - INFO - --- Analyse de EURUSD ---
06:28:27 - root - INFO - --- Analyse de GBPUSD ---
06:28:27 - root - INFO - Analyse suspendue pour GBPUSD : un trade géré par ce bot est déjà en cours.
06:28:27 - root - INFO - --- Analyse de BTCUSD ---
06:28:27 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:28:27 - root - INFO - --- Analyse de ETHUSD ---
06:28:27 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:28:47 - root - INFO - --- Analyse de XAUUSD ---
06:28:47 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:28:47 - root - INFO - --- Analyse de EURUSD ---
06:28:47 - root - INFO - --- Analyse de GBPUSD ---
06:28:47 - root - INFO - Analyse suspendue pour GBPUSD : un trade géré par ce bot est déjà en cours.
06:28:47 - root - INFO - --- Analyse de BTCUSD ---
06:28:47 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:28:47 - root - INFO - --- Analyse de ETHUSD ---
06:28:47 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:29:07 - root - INFO - --- Analyse de XAUUSD ---
06:29:07 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:29:07 - root - INFO - --- Analyse de EURUSD ---
06:29:07 - root - INFO - --- Analyse de GBPUSD ---
06:29:07 - root - INFO - Analyse suspendue pour GBPUSD : un trade géré par ce bot est déjà en cours.
06:29:07 - root - INFO - --- Analyse de BTCUSD ---
06:29:07 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:29:07 - root - INFO - --- Analyse de ETHUSD ---
06:29:07 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:29:27 - root - INFO - --- Analyse de XAUUSD ---
06:29:27 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:29:27 - root - INFO - --- Analyse de EURUSD ---
06:29:27 - root - INFO - --- Analyse de GBPUSD ---
06:29:27 - root - INFO - Analyse suspendue pour GBPUSD : un trade géré par ce bot est déjà en cours.
06:29:27 - root - INFO - --- Analyse de BTCUSD ---
06:29:27 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:29:27 - root - INFO - --- Analyse de ETHUSD ---
06:29:27 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:29:47 - root - INFO - --- Analyse de XAUUSD ---
06:29:47 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:29:47 - root - INFO - --- Analyse de EURUSD ---
06:29:47 - root - INFO - --- Analyse de GBPUSD ---
06:29:47 - root - INFO - Analyse suspendue pour GBPUSD : un trade géré par ce bot est déjà en cours.
06:29:47 - root - INFO - --- Analyse de BTCUSD ---
06:29:47 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:29:47 - root - INFO - --- Analyse de ETHUSD ---
06:29:47 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:30:07 - root - INFO - --- Analyse de XAUUSD ---
06:30:07 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:30:07 - root - INFO - --- Analyse de EURUSD ---
06:30:07 - root - INFO - --- Analyse de GBPUSD ---
06:30:07 - root - INFO - Analyse suspendue pour GBPUSD : un trade géré par ce bot est déjà en cours.
06:30:07 - root - INFO - --- Analyse de BTCUSD ---
06:30:07 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:30:07 - root - INFO - --- Analyse de ETHUSD ---
06:30:07 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:30:27 - root - INFO - --- Analyse de XAUUSD ---
06:30:27 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:30:27 - root - INFO - --- Analyse de EURUSD ---
06:30:27 - root - INFO - --- Analyse de GBPUSD ---
06:30:27 - root - INFO - Analyse suspendue pour GBPUSD : un trade géré par ce bot est déjà en cours.
06:30:27 - root - INFO - --- Analyse de BTCUSD ---
06:30:27 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:30:27 - root - INFO - --- Analyse de ETHUSD ---
06:30:27 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:30:47 - root - INFO - --- Analyse de XAUUSD ---
06:30:47 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:30:47 - root - INFO - --- Analyse de EURUSD ---
06:30:47 - root - INFO - --- Analyse de GBPUSD ---
06:30:47 - root - INFO - Analyse suspendue pour GBPUSD : un trade géré par ce bot est déjà en cours.
06:30:47 - root - INFO - --- Analyse de BTCUSD ---
06:30:47 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:30:47 - root - INFO - --- Analyse de ETHUSD ---
06:30:47 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:31:07 - root - INFO - --- Analyse de XAUUSD ---
06:31:07 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:31:07 - root - INFO - --- Analyse de EURUSD ---
06:31:07 - root - INFO - --- Analyse de GBPUSD ---
06:31:07 - root - INFO - Analyse suspendue pour GBPUSD : un trade géré par ce bot est déjà en cours.
06:31:07 - root - INFO - --- Analyse de BTCUSD ---
06:31:07 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:31:07 - root - INFO - --- Analyse de ETHUSD ---
06:31:07 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:31:26 - root - INFO - --- Analyse de XAUUSD ---
06:31:26 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:31:26 - root - INFO - --- Analyse de EURUSD ---
06:31:26 - root - INFO - --- Analyse de GBPUSD ---
06:31:26 - root - INFO - --- Analyse de BTCUSD ---
06:31:26 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:31:26 - root - INFO - --- Analyse de ETHUSD ---
06:31:26 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:31:46 - root - INFO - --- Analyse de XAUUSD ---
06:31:46 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:31:46 - root - INFO - --- Analyse de EURUSD ---
06:31:46 - root - INFO - --- Analyse de GBPUSD ---
06:31:46 - root - INFO - --- Analyse de BTCUSD ---
06:31:46 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:31:46 - root - INFO - --- Analyse de ETHUSD ---
06:31:46 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:32:06 - root - INFO - --- Analyse de XAUUSD ---
06:32:06 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:32:06 - root - INFO - --- Analyse de EURUSD ---
06:32:06 - root - INFO - --- Analyse de GBPUSD ---
06:32:06 - root - INFO - --- Analyse de BTCUSD ---
06:32:06 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:32:06 - root - INFO - --- Analyse de ETHUSD ---
06:32:06 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:32:26 - root - INFO - --- Analyse de XAUUSD ---
06:32:26 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:32:26 - root - INFO - --- Analyse de EURUSD ---
06:32:26 - root - INFO - --- Analyse de GBPUSD ---
06:32:26 - root - INFO - --- Analyse de BTCUSD ---
06:32:26 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:32:26 - root - INFO - --- Analyse de ETHUSD ---
06:32:26 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:32:46 - root - INFO - --- Analyse de XAUUSD ---
06:32:46 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:32:46 - root - INFO - --- Analyse de EURUSD ---
06:32:46 - root - INFO - --- Analyse de GBPUSD ---
06:32:46 - root - INFO - --- Analyse de BTCUSD ---
06:32:46 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:32:46 - root - INFO - --- Analyse de ETHUSD ---
06:32:46 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:33:06 - root - INFO - --- Analyse de XAUUSD ---
06:33:06 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:33:06 - root - INFO - --- Analyse de EURUSD ---
06:33:06 - root - INFO - --- Analyse de GBPUSD ---
06:33:06 - root - INFO - --- Analyse de BTCUSD ---
06:33:06 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:33:06 - root - INFO - --- Analyse de ETHUSD ---
06:33:06 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:33:26 - root - INFO - --- Analyse de XAUUSD ---
06:33:26 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:33:26 - root - INFO - --- Analyse de EURUSD ---
06:33:26 - root - INFO - --- Analyse de GBPUSD ---
06:33:26 - root - INFO - --- Analyse de BTCUSD ---
06:33:26 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:33:26 - root - INFO - --- Analyse de ETHUSD ---
06:33:26 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:33:46 - root - INFO - --- Analyse de XAUUSD ---
06:33:46 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:33:46 - root - INFO - --- Analyse de EURUSD ---
06:33:46 - root - INFO - --- Analyse de GBPUSD ---
06:33:47 - root - INFO - --- Analyse de BTCUSD ---
06:33:47 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:33:47 - root - INFO - --- Analyse de ETHUSD ---
06:33:47 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:34:07 - root - INFO - --- Analyse de XAUUSD ---
06:34:07 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:34:07 - root - INFO - --- Analyse de EURUSD ---
06:34:07 - root - INFO - --- Analyse de GBPUSD ---
06:34:07 - root - INFO - --- Analyse de BTCUSD ---
06:34:07 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:34:07 - root - INFO - --- Analyse de ETHUSD ---
06:34:07 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:34:27 - root - INFO - --- Analyse de XAUUSD ---
06:34:27 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:34:27 - root - INFO - --- Analyse de EURUSD ---
06:34:27 - root - INFO - --- Analyse de GBPUSD ---
06:34:27 - root - INFO - --- Analyse de BTCUSD ---
06:34:27 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:34:27 - root - INFO - --- Analyse de ETHUSD ---
06:34:27 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:34:47 - root - INFO - --- Analyse de XAUUSD ---
06:34:47 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:34:47 - root - INFO - --- Analyse de EURUSD ---
06:34:47 - root - INFO - --- Analyse de GBPUSD ---
06:34:47 - root - INFO - --- Analyse de BTCUSD ---
06:34:47 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:34:47 - root - INFO - --- Analyse de ETHUSD ---
06:34:47 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:35:07 - root - INFO - --- Analyse de XAUUSD ---
06:35:07 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:35:07 - root - INFO - --- Analyse de EURUSD ---
06:35:07 - root - INFO - --- Analyse de GBPUSD ---
06:35:07 - root - INFO - --- Analyse de BTCUSD ---
06:35:07 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:35:07 - root - INFO - --- Analyse de ETHUSD ---
06:35:07 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:35:27 - root - INFO - --- Analyse de XAUUSD ---
06:35:27 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:35:27 - root - INFO - --- Analyse de EURUSD ---
06:35:27 - root - INFO - --- Analyse de GBPUSD ---
06:35:27 - root - INFO - --- Analyse de BTCUSD ---
06:35:27 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:35:27 - root - INFO - --- Analyse de ETHUSD ---
06:35:27 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:35:47 - root - INFO - --- Analyse de XAUUSD ---
06:35:47 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:35:47 - root - INFO - --- Analyse de EURUSD ---
06:35:47 - root - INFO - --- Analyse de GBPUSD ---
06:35:47 - root - INFO - --- Analyse de BTCUSD ---
06:35:47 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:35:47 - root - INFO - --- Analyse de ETHUSD ---
06:35:47 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:36:07 - root - INFO - --- Analyse de XAUUSD ---
06:36:07 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:36:07 - root - INFO - --- Analyse de EURUSD ---
06:36:07 - root - INFO - --- Analyse de GBPUSD ---
06:36:07 - root - INFO - --- Analyse de BTCUSD ---
06:36:07 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
06:36:07 - root - INFO - --- Analyse de ETHUSD ---
06:36:07 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
06:36:27 - root - INFO - --- Analyse de XAUUSD ---
06:36:27 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
06:36:27 - root - INFO - --- Analyse de EURUSD ---
